LAT,LON
48.880079,-111.915113
37.940908,-97.018911
33.3437,-111.5932
40.84039,-73.844419
40.626047,-74.327838
21.31679,-158.011534
40.20919,-83.02071
38.0592,-122.147
39.6782,-104.7646
44.482139,-71.188207
32.245363,-90.91775
39.1873,-96.5931
38.045594,-121.366342
26.161683,-98.270446
39.7283,-84.2725
41.167212,-73.208527
32.8274,-116.9531
46.977653,-124.154042
31.878242,-89.753785
28.022984,-82.236009
39.534835,-76.990829
41.677183,-81.317579
36.1938,-95.3488
45.775592,-92.673098
40.537808,-124.042541
40.7742,-74.1345
42.193672,-71.221824
40.414523,-111.911174
35.5076,-81.6208
43.146443,-98.138737
43.4106,-73.4919
38.359659,-76.706229
34.185118,-118.134731
37.701788,-122.116386
42.9797,-84.127
33.6979,-117.4015
37.152125,-80.564248
42.4857,-82.9547
35.017616,-107.4809
46.3708,-87.9828
38.683976,-84.072647
36.5531,-119.3777
40.987,-82.6529
37.193048,-86.251533
36.744812,-108.169745
43.731293,-111.099334
43.7615,-90.5795
30.234932,-95.15994
38.556756,-76.588346
41.587156,-72.682417
39.104902,-94.422235
40.0151,-75.1332
46.031023,-118.387252
42.576762,-73.299172
35.33471,-81.913687
37.482616,-121.125567
39.606793,-119.837161
37.536957,-77.324
39.2737,-76.4846
33.8806,-117.8944
28.687316,-81.344086
39.2396,-84.4733
39.08434,-121.53911
39.8499,-74.9674
39.94676,-75.077427
42.204649,-71.423496
41.631881,-88.690889
30.370025,-97.393047
32.128793,-94.345456
30.205996,-97.706658
37.482521,-86.28494
34.11709,-117.793561
38.978107,-94.629413
33.02569,-96.865858
43.396793,-84.90756
44.036012,-107.447922
40.915487,-73.837126
38.642343,-90.312496
44.016803,-97.529603
47.001812,-108.352708
47.686379,-122.342398
42.317686,-83.336979
33.4861,-112.2444
38.7638,-77.0794
35.624817,-97.508039
37.1323,-80.4154
32.078666,-106.278432
34.1735,-97.9935
42.4631,-83.1756
39.3774,-76.6987
36.1353,-86.8077
35.6653,-80.7165
41.188409,-104.351263
27.223854,-98.143515
43.672519,-93.574279
42.3721,-87.9139
44.956373,-93.108895
37.067373,-88.734925
38.592394,-93.855082
36.010382,-115.104678
28.200078,-82.758344
42.567834,-70.929187
33.8195,-84.39
40.658715,-73.928686
37.962551,-98.594214
39.9425,-75.2807
37.741678,-88.277422
38.4575,-77.4199
38.486847,-121.47205
39.762379,-81.130112
40.852489,-82.325563
37.7953,-97.111
38.2223,-103.7574
42.8754,-87.9007
42.2883,-77.2137
39.826548,-75.123915
39.836801,-75.24495
38.285666,-90.399047
40.0542,-83.007
37.826947,-81.94276
33.6372,-86.1008
40.562079,-90.009569
40.5752,-86.6649
29.456676,-98.356894
39.631418,-89.017055
26.706822,-80.040114
37.14813,-84.076938
43.763346,-71.700752
33.3234,-112.0071
36.280175,-92.600584
32.397374,-96.796357
28.55013,-81.385021
36.363,-86.5478
38.0989,-122.2113
40.437739,-83.302239
32.465626,-96.834076
36.2254,-86.2858
34.719817,-81.002917
42.382769,-83.21087
39.3894,-76.8178
37.354021,-121.821382
38.7903,-77.1139
35.4779,-97.2793
33.680958,-117.721912
36.834677,-119.683611
42.0766,-87.9862
39.9883,-104.8165
36.008123,-106.038887
41.512681,-90.622988
43.066679,-70.752531
41.4667,-87.473
44.388509,-69.467402
40.22278,-118.388039
39.6386,-75.9567
44.902118,-93.217206
42.750021,-71.424135
44.3594,-89.7171
44.253525,-116.978555
40.4935,-107.2613
32.848018,-87.900021
38.804,-77.3102
35.382236,-120.859815
40.2396,-76.8179
29.653124,-98.439487
38.6351,-87.4218
33.748907,-90.724987
36.643433,-94.42608
35.06457,-120.593729
33.919019,-118.182713
33.248888,-96.634636
35.839466,-83.800727
44.549168,-73.160029
33.3618,-111.7499
35.0844,-78.9901
18.413122,-66.329311
40.51267,-111.851443
30.776255,-85.227132
42.7372,-73.7106
42.812182,-72.018515
36.724218,-119.830166
36.674162,-121.623715
33.938635,-118.23874
40.6647,-73.7593
40.97964,-73.881567
37.546055,-77.919616
42.497296,-82.908664
33.539862,-112.137905
32.800886,-79.94956
45.152312,-67.403455
43.621826,-70.268003
43.1157,-124.4194
43.640297,-116.572043
33.394549,-112.100207
43.900146,-72.13748
34.102505,-118.238968
33.023245,-117.089488
42.2234,-85.9037
39.401033,-122.0111
42.1992,-83.4616
45.666615,-118.798609
42.908102,-88.118114
34.2392,-84.2897
42.487426,-95.537045
43.4173,-86.3632
42.7918,-73.9661
48.502315,-109.543068
43.123,-78.9386
37.977103,-121.34919
40.0622,-75.0812
37.696033,-77.890089
33.9935,-84.3115
35.621209,-88.791359
41.5964,-72.8783
40.995388,-92.426951
27.848947,-82.147683
47.642428,-121.913785
34.166772,-81.273473
41.356509,-84.321971
46.738347,-116.982624
21.444898,-157.749392
36.377586,-94.296552
41.429161,-91.047841
41.4288,-85.5836
35.4612,-79.1134
44.556088,-68.428207
35.9708,-80.5167
43.660511,-116.344142
33.188204,-96.632484
38.4469,-85.6675
27.361943,-99.480255
27.487341,-82.561112
38.407678,-80.55515
43.0844,-88.3346
36.318342,-119.321675
44.984837,-93.297011
39.577569,-83.467445
41.01157,-111.958241
33.519899,-86.808778
38.700571,-121.370196
34.682943,-118.153219
45.636377,-122.612841
33.16693,-90.18375
39.41952,-77.413976
39.844202,-77.495645
44.908103,-97.09802
33.3625,-112.0876
39.877893,-81.912313
45.6951,-121.5432
41.7333,-87.5679
40.821439,-73.986902
43.370926,-99.852537
35.255243,-101.831912
40.7374,-73.8681
43.0717,-83.8268
33.929221,-97.124561
37.0543,-76.3188
43.956,-75.91
33.032394,-96.838999
43.1741,-78.7048
30.361568,-91.142176
43.090355,-87.94914
41.84256,-87.772997
42.315995,-122.873277
36.306048,-87.074082
36.7846,-75.9916
47.912883,-122.244271
32.48032,-93.74538
34.1736,-86.8359
41.8598,-72.9151
46.4931,-122.9409
39.6588,-87.4073
40.158992,-75.10847
39.251132,-121.029312
42.6116,-82.9343
39.082,-108.5091
36.717247,-85.13883
36.713148,-119.73777
36.126916,-111.223036
38.0598,-75.5527
40.5635,-105.0526
34.432,-87.0899
43.64738,-116.42071
42.889483,-71.321952
37.3813,-85.9026
39.752346,-77.088677
42.6303,-83.1585
34.207556,-87.053468
39.117576,-84.555948
46.126677,-107.55672
45.592653,-122.401196
41.802819,-107.22711
26.271507,-81.661735
42.8918,-73.9781
30.19183,-92.04263
33.457049,-96.736952
30.452449,-97.618305
45.524,-122.4383
39.784932,-97.896671
38.4766,-77.4787
28.898824,-97.190675
43.390332,-123.310864
42.030798,-96.08829
35.028392,-110.689272
42.8054,-89.6341
41.178659,-104.839539
44.649677,-123.041134
45.610759,-122.441068
40.880184,-73.827211
60.80468,-161.772468
33.4941,-86.8097
42.124143,-72.555376
33.5922,-84.499
37.3481,-121.9875
37.239764,-121.897701
46.574019,-120.632933
30.339793,-81.572735
40.963572,-90.388375
41.862201,-87.89279
41.451444,-82.703712
38.262092,-85.815312
32.696089,-117.069084
40.726472,-123.944283
41.6076,-87.6269
36.2137,-83.2859
39.769906,-86.074522
30.272213,-97.708946
40.0623,-85.9941
47.50461,-94.874697
37.3402,-122.0586
40.9936,-74.0108
32.807032,-96.749308
34.143761,-117.512986
44.047823,-92.747621
39.659654,-104.992999
30.388658,-97.652574
39.0302,-84.215
25.941157,-80.282514
36.593026,-90.248489
40.670896,-73.907818
37.132161,-80.557291
32.685983,-97.297123
43.866932,-95.108597
40.551845,-84.381453
35.046235,-89.959698
26.683947,-80.248428
29.366648,-98.550314
41.779853,-88.250035
38.985001,-94.489005
38.93608,-119.974878
30.257443,-84.355467
43.674428,-116.659872
44.6342,-121.1056
43.11399,-94.684861
40.692,-74.4152
42.179,-83.2044
42.8844,-73.922
42.502733,-83.002075
30.511138,-97.682097
39.19513,-120.120481
39.878674,-75.330129
28.479135,-82.509747
27.3249,-82.519139
35.323711,-119.014552
37.388852,-77.494815
35.5143,-95.9592
31.905464,-106.389094
48.75927,-122.487031
37.352169,-121.873099
32.8545,-97.116
37.566301,-122.363354
32.238191,-101.464622
36.7509,-81.8582
37.0939,-80.7173
47.069646,-109.440757
38.8151,-77.163
33.910267,-118.372223
41.346844,-89.102348
32.888291,-97.365528
43.280244,-83.523287
38.671147,-90.212613
43.0227,-76.0019
42.563399,-77.600453
34.389,-117.3841
38.397854,-113.013531
45.455436,-112.192401
43.0136,-87.990667
37.298159,-89.540922
42.6914,-84.2744
28.29258,-82.45501
41.9489,-72.5703
42.254615,-83.587554
40.142553,-75.465062
38.895122,-94.814811
43.6996,-91.0149
40.3018,-90.0586
40.8054,-77.9224
41.552064,-72.6256
42.603784,-71.922342
33.5422,-86.7521
29.801252,-95.388827
38.9657,-95.2678
34.147697,-99.289591
40.2907,-76.8032
32.342716,-90.863692
39.856781,-95.535558
37.8316,-85.4276
42.484976,-71.096406
41.8131,-87.6436
29.663089,-95.243951
39.0061,-76.9028
35.114683,-81.518197
47.870171,-95.033487
44.932501,-98.21605
40.857908,-73.935557
35.897813,-86.772437
35.8885,-78.7188
34.0392,-86.0197
42.9192,-78.8864
44.962212,-93.307806
39.812435,-86.069918
34.104216,-117.767086
43.701538,-98.030245
40.405042,-79.823635
40.720001,-99.370925
40.293402,-98.25552
41.2272,-76.9989
37.111,-82.599
38.513844,-88.432074
43.839269,-82.65614
35.981371,-78.955357
31.82247,-106.511939
40.505077,-122.331964
18.1236,-66.4826
29.446336,-82.223904
38.679064,-121.15127
38.564738,-90.157863
35.28243,-118.913348
34.2306,-97.4884
41.562766,-88.272298
37.197952,-94.454635
41.509536,-71.17369
42.355359,-87.983885
36.167904,-115.129626
31.09011,-87.05455
32.132293,-110.999915
40.988176,-74.869295
33.6482,-112.1702
42.7356,-83.2926
42.825652,-71.580164
34.172419,-82.023601
38.7242,-82.9481
31.26184,-93.0097
34.9956,-80.2304
34.553072,-83.291643
29.69471,-95.616142
42.323175,-71.058142
36.690102,-80.698041
26.159574,-80.211194
37.476539,-100.848306
30.026715,-94.591034
33.502824,-112.162372
40.331952,-75.628353
40.2669,-80.1197
43.4916,-83.4077
36.086,-83.7635
29.187244,-98.85604
34.243209,-116.901384
36.331006,-93.432346
33.679724,-117.82766
34.349411,-87.706847
33.544729,-105.582588
33.7636,-84.1446
40.8661,-77.7406
39.5814,-107.5302
37.26875,-81.39086
26.91419,-82.28411
28.16663,-81.629417
29.957037,-95.435746
40.8401,-73.8392
33.920006,-109.948401
38.9242,-76.5645
40.6898,-73.3971
40.11922,-123.824835
38.751485,-89.936016
40.682651,-73.969072
42.366895,-83.09648
33.645316,-91.384133
43.6498,-84.2393
38.9463,-77.4048
21.565419,-158.126209
40.822681,-73.921556
39.7201,-104.9947
34.9697,-94.7245
39.97946,-82.916237
39.9004,-75.3164
45.177123,-89.634914
43.539656,-111.99366
41.0205,-80.6632
36.8017,-76.2727
30.421512,-97.621642
32.61995,-97.38629
33.5567,-117.7044
36.012998,-82.151924
29.733371,-95.813825
38.504,-82.5818
42.406004,-83.127893
34.931313,-86.969672
38.167079,-112.273145
37.796538,-122.263195
28.438287,-80.760202
34.1308,-117.5815
36.9761,-86.4467
44.460122,-68.925269
34.170774,-118.161632
42.369359,-71.097805
33.4725,-111.8989
30.315389,-89.254384
36.830792,-86.903628
40.831932,-91.137617
34.010776,-117.971939
42.4933,-83.1767
33.627751,-112.383868
38.504594,-89.138174
40.481,-74.2743
42.1626,-77.0824
34.762552,-83.082364
44.629768,-89.314321
40.330883,-79.544512
43.104155,-72.77516
33.094551,-97.238332
39.676918,-75.585756
35.6673,-78.7603
42.022129,-88.082974
35.838916,-90.719522
25.79955,-80.19682
40.831848,-73.878614
39.8672,-77.0525
34.253421,-118.285029
33.277024,-111.78437
33.934602,-118.335354
40.497601,-111.96141
38.854468,-94.386194
41.885316,-87.983485
33.5131,-112.2149
39.324736,-120.216412
39.205507,-77.260169
36.427,-94.787
33.4276,-111.5901
35.349087,-98.455399
27.899473,-82.80247
34.016,-117.4398
18.393345,-66.132321
34.062037,-117.950524
42.16781,-75.864812
34.3471,-119.0789
25.711872,-80.451394
31.851659,-102.373909
35.755406,-95.378009
40.1215,-83.1005
27.771041,-82.327435
39.0825,-77.2487
40.6751,-73.7366
34.041846,-118.175531
33.1901,-117.2848
44.9858,-123.0123
32.685742,-114.664339
38.615271,-121.476073
43.572613,-87.822445
38.797242,-96.731919
42.939411,-100.954958
29.822411,-95.366367
39.9915,-105.0782
39.091174,-94.523902
35.1308,-90.0216
40.7687,-73.1095
28.286667,-81.471362
33.55176,-82.201742
34.434312,-79.355225
29.958108,-90.172911
32.668382,-96.706364
37.944335,-122.043391
43.541528,-116.813237
37.2622,-79.9865
47.5323,-122.2289
39.1187,-77.2152
45.63,-122.6765
41.0676,-72.3382
42.456328,-82.957598
40.7665,-73.7009
39.47158,-88.363363
33.8799,-84.5506
31.358322,-92.412239
33.363413,-95.692904
35.947831,-95.93526
44.958291,-93.111334
34.3586,-119.0629
38.218184,-122.146261
45.2205,-122.5811
44.85261,-123.224578
43.9872,-75.901
36.172896,-115.086731
32.592451,-96.957663
32.676007,-84.918258
34.061536,-118.263282
42.160479,-78.739032
29.677001,-95.222562
40.6522,-73.6326
41.6896,-86.2093
38.2141,-85.6884
42.591002,-83.266871
28.568772,-82.376218
39.79836,-79.041884
32.747315,-97.001528
39.130071,-93.981585
42.6359,-83.1032
36.1664,-86.6564
41.253701,-80.876297
42.0923,-79.2166
46.70634,-92.362365
39.75318,-104.866441
45.24,-92.2693
35.607986,-86.570629
40.0057,-85.5257
29.671596,-95.411406
39.9316,-75.1728
38.0403,-87.28
42.653956,-71.385874
46.523182,-97.934377
37.69745,-85.904971
35.179354,-101.839038
31.323712,-99.409689
48.139484,-104.225959
26.606707,-80.123514
33.188238,-98.737741
27.943304,-82.29122
39.5966,-77.8102
40.5306,-80.1686
35.393654,-97.493873
42.966403,-90.146558
39.439887,-89.648463
33.986195,-118.319989
39.768765,-86.136934
29.041669,-81.283885
39.8936,-82.5335
26.2101,-97.7313
32.9671,-117.1484
34.050717,-118.474634
29.818396,-95.374655
35.259812,-80.732648
41.485088,-81.605192
43.1032,-77.4091
46.9915,-122.8059
27.536576,-99.4996
38.889624,-83.891262
33.8245,-117.9058
34.2217,-83.9096
29.795696,-95.494674
30.024568,-95.112381
41.947057,-88.173596
41.606686,-74.174428
38.5246,-82.6696
35.02999,-80.82665
39.479336,-84.48815
41.7262,-87.7911
40.9344,-72.2499
45.078304,-93.477899
41.811188,-87.598128
27.792737,-97.404858
40.781125,-82.217731
44.807773,-73.082471
34.207989,-119.075053
35.4512,-97.5039
36.277506,-81.646499
29.805996,-95.4801
32.4625,-91.4838
44.892243,-71.49916
41.28563,-82.83849
45.002124,-92.882237
41.720808,-89.690782
35.306595,-119.010879
35.8117,-84.2789
42.2704,-88.3142
35.836923,-81.312119
40.828095,-74.255427
34.474318,-118.185622
39.461933,-79.68262
40.87098,-73.165736
34.93224,-119.609234
41.799039,-92.066632
39.864,-82.765
44.0497,-122.9248
38.583177,-122.578254
33.7548,-84.3278
37.78215,-122.270091
40.484642,-80.101176
31.540008,-89.80294
43.128325,-77.646996
35.3272,-97.567
33.771068,-117.896456
40.870699,-73.525739
27.822636,-82.657124
40.674933,-73.783083
41.1042,-73.533
26.156549,-80.147022
38.844413,-106.126921
31.762418,-106.35716
46.990405,-104.196048
28.763276,-81.666109
38.72172,-121.359222
34.8343,-86.7156
29.712074,-95.765457
41.534,-81.5852
42.5981,-82.8945
35.11687,-106.52559
40.550769,-74.474739
31.3052,-85.8373
34.842165,-95.568116
32.839429,-104.427301
33.443,-84.511
43.908751,-116.201759
34.109228,-84.521138
26.830732,-81.103262
40.299861,-79.992015
40.7492,-74.1555
43.415161,-93.531576
32.605144,-98.209982
37.1995,-80.0724
37.434107,-90.958174
42.575,-88.2573
35.4088,-97.4305
39.78069,-98.774518
38.683192,-90.505091
34.398339,-96.82655
40.7385,-82.4859
38.935424,-90.949059
38.3562,-98.5787
36.8222,-76.1598
42.673864,-71.591346
29.684409,-95.417276
34.0305,-83.9389
40.200058,-100.624156
39.7881,-85.7873
37.118031,-113.633209
34.17236,-97.262285
37.7996,-121.31912
34.378662,-92.821865
41.475471,-90.461594
36.064392,-80.206088
33.9091,-118.0341
41.605156,-80.309443
32.707014,-96.014867
47.564941,-122.669376
44.137027,-88.168982
38.304779,-91.03883
38.801589,-90.66012
37.346783,-83.472701
33.773253,-117.232657
40.705567,-111.959137
40.209537,-111.633679
40.2635,-74.2373
41.118596,-81.564029
46.659999,-112.014103
37.9333,-77.6418
41.4309,-85.5814
35.146193,-77.704468
46.921089,-97.674975
13.526364,144.875614
37.773813,-80.472979
38.8821,-104.7504
40.800993,-124.149879
39.165055,-122.90228
44.214191,-71.916219
28.572227,-81.384156
30.909167,-101.9009
41.7425,-87.7575
44.899572,-93.348816
44.471038,-116.730145
37.718339,-91.656479
61.590054,-149.769634
35.1793,-80.7976
38.421886,-87.775875
32.349855,-108.714673
40.8212,-73.489
39.9549,-105.0219
41.71308,-71.551872
41.3706,-83.6368
35.0911,-106.65365
27.620723,-99.458702
37.3501,-121.8235
35.9686,-80.8762
40.670619,-112.02585
30.898744,-83.284093
31.95373,-106.36272
39.86031,-82.983284
46.0813,-88.6339
32.565181,-117.017107
40.14883,-75.42346
38.239976,-122.032808
39.517064,-82.375687
37.289838,-77.315039
25.939545,-81.711573
31.4452,-83.4963
29.402766,-98.528536
26.726862,-80.065672
28.009626,-82.391516
34.2103,-84.2137
41.386226,-71.54647
36.5714,-119.6091
38.194513,-99.399152
40.35641,-86.841381
41.6052,-87.5897
36.199113,-119.334764
40.078821,-104.814489
39.1432,-77.4184
36.9957,-121.5763
40.877918,-111.899244
41.267283,-95.960862
34.1286,-118.186714
43.294907,-72.262557
41.478438,-81.6872
38.360441,-75.738343
30.371086,-81.695138
40.708456,-73.855888
35.136398,-101.949352
41.742455,-71.150265
38.47798,-91.022306
41.767841,-83.703409
33.486086,-101.891158
35.258385,-118.908324
29.388573,-98.482322
33.442388,-86.989675
45.513868,-109.447207
33.5549,-117.7207
38.432574,-92.855383
36.4494,-86.6421
47.8446,-122.1887
42.992995,-85.660116
44.072084,-123.355341
39.003989,-94.122976
38.633433,-121.380776
44.3783,-89.8559
47.400636,-111.206524
44.755318,-93.208831
45.589932,-103.55105
44.961766,-93.016426
32.722316,-96.881416
32.803578,-96.780708
42.578309,-71.084864
33.933,-117.2445
41.4277,-81.7249
35.639267,-101.60733
61.098677,-160.956438
44.812523,-93.296666
38.853645,-76.917277
38.086888,-122.562302
40.704,-73.9225
41.5609,-83.4716
37.2892,-122.0252
37.7548,-86.4244
39.6923,-105.3497
39.420528,-74.570931
41.6539,-83.5692
40.249922,-75.464313
39.527484,-111.586942
35.131535,-106.592591
40.9102,-73.8789
38.587531,-90.304345
28.538573,-81.719881
41.7205,-87.6659
38.183663,-81.700696
39.832836,-82.842837
40.973,-73.687
32.810992,-97.437976
42.507678,-71.1619
40.7528,-73.0842
39.572203,-84.814936
40.581486,-80.072525
38.579319,-94.852898
42.603975,-89.622299
42.1345,-75.9686
34.180601,-118.35189
42.204309,-88.083834
41.480448,-81.785695
40.6414,-74.2523
30.393857,-81.427967
41.3249,-73.8594
28.359058,-82.19772
39.507649,-89.774983
30.374934,-89.44924
39.9672,-80.7596
39.4976,-88.1738
39.9178,-75.0538
43.128,-83.7008
38.647923,-90.221271
42.10877,-71.657529
38.4811,-122.6717
32.961627,-96.763452
40.61089,-111.883671
40.900682,-111.882744
40.7105,-105.0017
29.83845,-95.268239
39.00233,-94.583692
40.6982,-73.7462
33.6425,-112.1838
43.3144,-73.632
35.113067,-101.896885
35.5364,-97.6123
37.052356,-120.876907
39.026403,-77.373613
35.083845,-89.930822
40.6533,-73.933
34.029057,-118.257698
42.743993,-123.4147
34.1702,-119.162
42.0847,-76.7944
35.182268,-85.530995
32.875382,-111.9633
33.154521,-96.824136
33.452889,-104.529563
30.3418,-97.3654
37.84101,-88.612681
37.261289,-121.88008
39.7638,-76.8547
27.266377,-80.838206
35.051503,-97.957839
48.121569,-114.457395
39.311688,-76.633052
33.921524,-117.506324
41.6057,-87.5096
33.4419,-111.7805
45.076325,-93.252443
29.391343,-94.916511
42.503339,-83.784577
42.522433,-70.893162
40.675385,-73.816627
35.06227,-106.646029
37.98124,-101.137798
40.707957,-80.278687
26.150079,-80.173707
33.124273,-117.080631
39.100175,-94.541209
29.949513,-82.110255
26.774024,-80.32861
37.261958,-107.062515
39.428927,-108.04808
34.111321,-80.883447
42.380122,-71.060936
41.877108,-71.634328
32.380524,-90.171306
45.65374,-118.803271
42.224874,-78.033208
36.2672,-83.1838
37.549726,-122.367258
41.6863,-73.574022
41.2201,-80.7865
35.579615,-82.587406
34.807895,-92.461305
34.089228,-118.27522
42.021412,-88.262228
40.122395,-83.064544
40.860011,-73.860361
34.214405,-80.727067
39.54991,-94.043374
40.686945,-81.162137
28.295777,-82.250897
35.9409,-78.2638
36.846463,-120.446471
41.757202,-88.292034
34.0228,-84.1942
39.083179,-121.536156
38.585743,-90.220418
42.442222,-82.961723
39.937502,-104.897042
37.92078,-122.305832
33.4599,-102.485968
43.615609,-116.244495
47.6001,-122.032
31.504276,-97.135929
41.292,-73.0041
42.269037,-71.807253
41.902576,-87.79842
32.328418,-81.040534
41.753742,-87.769778
39.260477,-84.811837
32.3214,-102.5516
32.008339,-80.985847
38.994614,-95.676146
31.498755,-95.485242
48.717471,-112.2236
45.087995,-93.390784
41.8799,-87.7078
29.565666,-98.580708
35.256966,-118.913407
31.7608,-83.2593
40.6115,-79.74
38.815774,-77.055387
32.826086,-96.693622
37.383643,-121.900494
29.347311,-98.484321
43.9571,-86.2858
28.298625,-81.349596
